mz	intensity	rcdk_assignment_top	rcdk_top_mass	rcdk_all_outputs	formula	index	from_index	to_index
43.1076	0.282708	CH17N	43.13609955234	0.028499552340001344	CH17N	frag_0		
44.04325	0.329826	C2H6N	44.050024197810004	0.006774197810003102	C2H6N	frag_1		
44.04604	0.329826	C2H6N	44.050024197810004	0.003984197810005696	C2H6N	frag_2		
44.04698	0.329826	C2H6N	44.050024197810004	0.0030441978100057554	C2H6N	frag_3		
44.04977	0.329826	C2H6N	44.050024197810004	0.0002541978100012443	C2H6N	frag_4		
44.15322	0.282708	C2H20	44.1565006446	0.003280644600003768	C2H20	frag_5		
58.06021	0.651798	C3H8N	58.06567426227	0.005464262270002962	C3H8N	frag_6		
58.06128	0.329826	C3H8N	58.06567426227	0.00439426227000439	C3H8N	frag_7		
58.06235	1.633422	C3H8N	58.06567426227	0.0033242622699987123	C3H8N	frag_8		
58.06342	2.065337	C3H8N	58.06567426227	0.0022542622700001402	C3H8N	frag_9		
58.06449	13.302968	C3H8N	58.06567426227	0.0011842622700015681	C3H8N	frag_10		
58.06556	1.633422	C3H8N	58.06567426227	0.00011426227000299605	C3H8N	frag_11		
58.06663	0.981624	C3H8N	58.06567426227	0.0009557377300026815	C3H8N	frag_12		
58.0677	1.303597	C3H8N	58.06567426227	0.0020257377300012536	C3H8N	frag_13		
58.06877	0.981624	C3H8N	58.06567426227	0.0030957377299998257	C3H8N	frag_14		
58.07518	0.651798	C4H10	58.0782503223	0.0030703222999974855	C4H10	frag_15		
58.0816	0.329826	C4H10	58.0782503223	0.0033496777000010525	C4H10	frag_16		
58.12653	0.282708	C2H20N	58.15957464903	0.033044649029996265	C2H20N	frag_17		
59.04926	0.282708	C3H9N	59.073499294499996	0.024239294499999176	C3H9N	frag_18		
65.03439	0.329826	C5H5	65.03912516115	0.004735161149994838	C5H5	frag_19		
65.03551	0.329826	C5H5	65.03912516115	0.0036151611499946057	C5H5	frag_20		
65.03778	0.329826	C5H5	65.03912516115	0.0013451611499988303	C5H5	frag_21		
71.08102	0.282708	C5H11	71.08607535453	0.0050553545300005	C5H11	frag_22		
91.02606	0.306267	C6H5N	91.04219916558	0.01613916558000028	C6H5N	frag_23		
91.03945	0.290561	C6H5N	91.04219916558	0.0027491655799991577	C6H5N	frag_24		
91.04346	0.581121	C6H5N	91.04219916558	0.0012608344199946941	C6H5N	frag_25		
91.04481	0.581121	C6H5N	91.04219916558	0.002610834419996877	C6H5N	frag_26		
91.04614	1.99466	C6H5N	91.04219916558	0.0039408344199927114	C6H5N	frag_27		
91.04749	3.188315	C6H5N	91.04219916558	0.005290834419994894	C6H5N	frag_28		
91.04883	9.329354	C7H7	91.05477522561	0.005945225610005878	C7H7	frag_29		
91.05016	18.061882	C7H7	91.05477522561	0.004615225609995832	C7H7	frag_30		
91.05151	65.242657	C7H7	91.05477522561	0.0032652256100078603	C7H7	frag_31		
91.05284	100.0	C7H7	91.05477522561	0.001935225609997815	C7H7	frag_32		
91.05418	98.743521	C7H7	91.05477522561	0.0005952256099988062	C7H7	frag_33		
91.05552	95.814355	C7H7	91.05477522561	0.0007447743900002024	C7H7	frag_34		
91.05686	97.573425	C7H7	91.05477522561	0.002084774389999211	C7H7	frag_35		
91.0582	54.98665	C7H7	91.05477522561	0.0034247743899982197	C7H7	frag_36		
91.05954	12.423433	C7H7	91.05477522561	0.004764774389997228	C7H7	frag_37		
91.06087	89.367049	C7H7	91.05477522561	0.006094774389993063	C7H7	frag_38		
91.06222	2.395163	C7H7	91.05477522561	0.007444774389995246	C7H7	frag_39		
91.06355	3.573111	C7H7	91.05477522561	0.008774774390005291	C7H7	frag_40		
91.0649	1.162243	C7H7	91.05477522561	0.010124774389993263	C7H7	frag_41		
91.06623	0.581121	C7H7	91.05477522561	0.011454774390003308	C7H7	frag_42		
91.06757	0.581121	C7H7	91.05477522561	0.012794774390002317	C7H7	frag_43		
91.06891	0.581121	C7H7	91.05477522561	0.014134774390001326	C7H7	frag_44		
91.07025	0.290561	C7H7	91.05477522561	0.015474774390000334	C7H7	frag_45		
91.07159	0.290561	C7H7	91.05477522561	0.016814774389999343	C7H7	frag_46		
91.13053	0.282708	C5H17N	91.13609955234	0.005569552340006112	C5H17N	frag_47		
91.18279	0.282708	C6H19	91.14867561237	0.03411438762999808	C6H19	frag_48		
91.23505	0.282708	C6H19	91.14867561237	0.08637438763000205	C6H19	frag_49		
91.99535	0.329826	C6H6N	92.05002419781	0.0546741978100016	C6H6N	frag_50		
92.00611	0.329826	C6H6N	92.05002419781	0.043914197809996836	C6H6N	frag_51		
92.0115	0.329826	C6H6N	92.05002419781	0.03852419781000549	C6H6N	frag_52		
