mz	intensity	rcdk_assignment_top	rcdk_top_mass	rcdk_all_outputs	formula	index	from_index	to_index
57.03349	7.58	C3H5O	57.03403978072	0.0005497807200001148	C3H5O	frag_0		
57.06988	1.605	C4H9	57.07042529007	0.0005452900700007035	C4H9	frag_1		
59.04914	1.85	C3H7O	59.04968984518	0.0005498451799965665	C3H7O	frag_2		
69.03349	9.12333333333333	C4H5O	69.03403978072001	0.0005497807200072202	C4H5O	frag_3		
71.04914	28.74	C4H7O	71.04968984518	0.0005498451800036719	C4H7O	frag_4		
73.02841	5.52333333333333	C3H5O2	73.02895440029	0.0005444002900105716	C3H5O2	frag_5		
75.04406	1.73666666666667	C3H7O2	75.04460446475	0.0005444647499928124	C3H7O2	frag_6		
81.03349	2.49	C5H5O	81.03403978072001	0.0005497807200072202	C5H5O	frag_7		
83.04914	3.52	C5H7O	83.04968984518	0.0005498451800036719	C5H7O	frag_8		
85.02841	33.8933333333333	C4H5O2	85.02895440029	0.0005444002900105716	C4H5O2	frag_9		
87.04406	4.41666666666667	C4H7O2	87.04460446475	0.0005444647499928124	C4H7O2	frag_10		
89.03858	10.11	C7H5	89.03912516115	0.0005451611500006948	C7H5	frag_11		
89.05971	4.89	C4H9O2	89.06025452921	0.0005445292100034749	C4H9O2	frag_12		
91.05423	5.075	C7H7	91.05477522561	0.0005452256099971464	C7H7	frag_13		
97.02841	9.65666666666667	C5H5O2	97.02895440029	0.0005444002900105716	C5H5O2	frag_14		
99.04406	1.48	C5H7O2	99.04460446475	0.0005444647499928124	C5H7O2	frag_15		
111.04406	2.02666666666667	C6H7O2	111.04460446475	0.0005444647499928124	C6H7O2	frag_16		
115.03897	3.465	C5H7O3	115.03951908432	0.0005490843199993378	C5H7O3	frag_17		
117.03349	17.77	C8H5O	117.03403978072001	0.0005497807200072202	C8H5O	frag_18		
119.04914	4.275	C8H7O	119.04968984518	0.0005498451800036719	C8H7O	frag_19		
127.03897	1.205	C6H7O3	127.03951908432	0.0005490843199993378	C6H7O3	frag_20		
129.05462	4.71	C6H9O3	129.05516914878	0.0005491487800100003	C6H9O3	frag_21		
133.04953	1.85	C5H9O4	133.05008376835002	0.0005537683500165258	C5H9O4	frag_22		
134.03623	1.92	C8H6O2	134.03677943252	0.0005494325200174899	C8H6O2	frag_23		
135.04406	6.345	C8H7O2	135.04460446475	0.0005444647499928124	C8H7O2	frag_24		
137.05971	6.12	C8H9O2	137.06025452921	0.0005445292100034749	C8H9O2	frag_25		
145.02841	44.28	C9H5O2	145.02895440029	0.0005444002899821498	C9H5O2	frag_26		
147.04406	6.39333333333333	C9H7O2	147.04460446475	0.0005444647499928124	C9H7O2	frag_27		
147.06519	0.88	C6H11O4	147.06573383281	0.0005438328099955925	C6H11O4	frag_28		
149.05971	7.305	C9H9O2	149.06025452921	0.0005445292100034749	C9H9O2	frag_29		
163.03897	19.8866666666667	C9H7O3	163.03951908432	0.0005490843199993378	C9H7O3	frag_30		
165.05462	0.79	C9H9O3	165.05516914878	0.0005491487800100003	C9H9O3	frag_31		
177.05462	81.14	C10H9O3	177.05516914878	0.0005491487800100003	C10H9O3	frag_32		
181.04953	0.74	C9H9O4	181.05008376835002	0.0005537683500165258	C9H9O4	frag_33		
195.06519	2.06	C10H11O4	195.06573383281	0.0005438328099955925	C10H11O4	frag_34		
225.03936	5.74	C10H9O6	225.03991300749001	0.0005530074900264026	C10H9O6	frag_35		
531.11919	8.95	C18H27O18	531.11973902247	0.0005490224699542523	C18H27O18	frag_36		
549.12976	4.22	C18H29O19	549.1303037065	0.0005437064999114227	C18H29O19	frag_37		
12.0	8.35167				C	loss_0	frag_3	frag_0
14.015649999999994	18.16				CH2	loss_1	frag_4	frag_0
27.994919999999993	20.73667				CO	loss_2	frag_9	frag_0
39.99491999999999	8.61833				C2O	loss_3	frag_14	frag_0
60.0	12.675				C5	loss_4	frag_18	frag_0
87.99492000000001	25.93				C6O	loss_5	frag_26	frag_0
106.00548	13.73333				C6H2O2	loss_6	frag_30	frag_0
120.02113	44.36				C7H4O2	loss_7	frag_32	frag_0
474.0857	8.265				C15H22O17	loss_8	frag_36	frag_0
31.989829999999998	3.2475				O2	loss_9	frag_12	frag_1
71.98474	3.1575				C2O3	loss_10	frag_21	frag_1
75.97965	1.7275				CO4	loss_11	frag_22	frag_1
79.98983	3.8625				C4O2	loss_12	frag_25	frag_1
91.98983	4.455				C5O2	loss_13	frag_29	frag_1
119.98474	41.3725				C6O3	loss_14	frag_32	frag_1
