mz	intensity	rcdk_assignment_top	rcdk_top_mass	rcdk_all_outputs	formula	index	from_index	to_index
175.07536	1.48	C6H10FN3O2	175.07570473746	0.0003447374600114017	C6H10FN3O2	frag_0		
190.09883	32.43	C7H13FN3O2	190.09917983415	0.00034983415000056084	C7H13FN3O2	frag_1		
191.0815	0.3	C10H11N2O2	191.08205260252998	0.0005526025299786852	C10H11N2O2	frag_2		
200.07061	1.85	C12H10NO2	200.07115356587	0.0005435658700037038	C12H10NO2	frag_3		
215.09408	100.0	C13H13NO2	215.09462866256	0.0005486625600212847	C13H13NO2	frag_4		
232.12063	49.26	C13H16N2O2	232.12117776368	0.0005477636800037544	C13H16N2O2	frag_5		
15.023470000000003	16.955				CH3	loss_0	frag_1	frag_0
41.03913	24.78				C3H5	loss_1	frag_5	frag_2
15.023470000000003	50.925				CH3	loss_2	frag_4	frag_3
32.05002000000002	25.555				CH6N	loss_3	frag_5	frag_3
