mz	intensity	rcdk_assignment_top	rcdk_top_mass	rcdk_all_outputs	formula	index	from_index	to_index
43.01784	26.96	C2H3O	43.01838971626	0.0005497162600036631	C2H3O	frag_0		
43.05423	63.61	C3H7	43.05477522561	0.0005452256100042518	C3H7	frag_1		
45.03349	52.09	C2H5O	45.03403978072	0.0005497807200001148	C2H5O	frag_2		
55.05423	65.18	C4H7	55.05477522561	0.0005452256100042518	C4H7	frag_3		
69.03349	50.79	C4H5O	69.03403978072001	0.0005497807200072202	C4H5O	frag_4		
2.015650000000001	39.525				H2	loss_0	frag_2	frag_0
26.01565	38.875				C2H2	loss_1	frag_4	frag_0
12.0	64.395				C	loss_2	frag_3	frag_1
