mz	intensity	rcdk_assignment_top	rcdk_top_mass	rcdk_all_outputs	formula	index	from_index	to_index
130.06513	1.9	C9H8N	130.06567426227	0.0005442622699831645	C9H8N	frag_0		
133.07602	1.58	C8H9N2	133.07657329893	0.0005532989299865676	C8H9N2	frag_1		
157.07602	6.245	C10H9N2	157.07657329893	0.0005532989299865676	C10H9N2	frag_2		
159.09168	1.26	C10H11N2	159.09222336339	0.000543363389994056	C10H11N2	frag_3		
185.07094	6.69666666666667	C11H9N2O	185.0714879185	0.0005479184999899189	C11H9N2O	frag_4		
215.11789	0.59	C13H15N2O	215.11843811187998	0.0005481118799934848	C13H15N2O	frag_5		
223.12297	0.79	C15H15N2	223.12352349231	0.0005534923099901334	C15H15N2	frag_6		
241.13354	100.0	C15H17N2O	241.13408817634001	0.0005481763400041473	C15H17N2O	frag_7		
27.01088999999999	4.0725				CHN	loss_0	frag_2	frag_0
55.00581	4.29833				C2HNO	loss_1	frag_4	frag_0
111.06841	50.95				C6H9NO	loss_2	frag_7	frag_0
24.0	3.9125				C2	loss_3	frag_2	frag_1
51.99492000000001	4.13833				C3O	loss_4	frag_4	frag_1
108.05752000000001	50.79				C7H8O	loss_5	frag_7	frag_1
27.994920000000008	6.47083				CO	loss_6	frag_4	frag_2
84.05752000000001	53.1225				C5H8O	loss_7	frag_7	frag_2
82.04186000000001	50.63				C5H6O	loss_8	frag_7	frag_3
56.0626	53.34833				C4H8	loss_9	frag_7	frag_4
26.015650000000022	50.295				C2H2	loss_10	frag_7	frag_5
18.01057	50.395				H2O	loss_11	frag_7	frag_6
