mz	intensity	rcdk_assignment_top	rcdk_top_mass	rcdk_all_outputs	formula	index	from_index	to_index
68.3173	64.8	CH40O	68.30791590877	0.009384091230003833	CH40O	frag_0		
95.0852	157.7	C7H11	95.08607535453	0.0008753545299953203	C7H11	frag_1		
111.0692	240.8	C3H11O4	111.06573383281	0.0034661671899982593	C3H11O4	frag_2		
145.0959	168.3	C11H13	145.10172541899	0.005825418989985565	C11H13	frag_3		
149.1238	124.8	C7H17O3	149.11776940662	0.006030593379989568	C7H17O3	frag_4		
159.1162	177.8	C12H15	159.11737548345	0.0011754834499981826	C12H15	frag_5		
161.128	159.3	C12H17	161.13302554791	0.005025547910008754	C12H17	frag_6		
163.1393	186.6	C8H19O3	163.13341947108	0.005880528919988137	C8H19O3	frag_7		
171.1162	222.8	C13H15	171.11737548345	0.0011754834499981826	C13H15	frag_8		
173.126	324.1	C13H17	173.13302554791	0.007025547909989882	C13H17	frag_9		
175.1437	204.5	C13H19	175.14867561237	0.004975612370003546	C13H19	frag_10		
187.1093	379.8	C13H15O	187.11229010302	0.0029901030200107925	C13H15O	frag_11		
188.1657	67.4	C7H24O5	188.16237387137	0.0033261286299932635	C7H24O5	frag_12		
189.1603	206.9	C14H21	189.16432567683	0.004025676829996883	C14H21	frag_13		
197.1107	127.4	C11H17O3	197.11776940662	0.007069406619990559	C11H17O3	frag_14		
199.1474	239.0	C15H19	199.14867561237	0.0012756123699944055	C15H19	frag_15		
201.1636	209.3	C15H21	201.16432567683	0.0007256768300010208	C15H21	frag_16		
213.1633	278.4	C16H21	213.16432567683	0.0010256768300109798	C16H21	frag_17		
215.1827	214.4	C16H23	215.17997574129	0.002724258710003369	C16H23	frag_18		
225.1526	170.4	C13H21O3	225.14906953554	0.0035304644599989388	C13H21O3	frag_19		
227.1706	148.9	C13H23O3	227.1647196	0.005880399999995234	C13H23O3	frag_20		
231.1685	200.7	C16H23O	231.17489036086	0.006390360859995781	C16H23O	frag_21		
237.1521	127.7	C14H21O3	237.14906953554	0.0030304644599823405	C14H21O3	frag_22		
239.1764	222.5	C18H23	239.17997574129	0.0035757412900068175	C18H23	frag_23		
241.1722	126.1	C10H25O6	241.16511352317002	0.007086476829982757	C10H25O6	frag_24		
247.1676	107.5	C16H23O2	247.16980498043	0.0022049804300081632	C16H23O2	frag_25		
253.1777	113.9	C15H25O3	253.18036966446	0.0026696644600008312	C15H25O3	frag_26		
259.1681	203.6	C17H23O2	259.16980498043	0.0017049804300199867	C17H23O2	frag_27		
261.1859	287.8	C17H25O2	261.18545504489	0.00044495511002651256	C17H25O2	frag_28		
265.1882	193.5	C20H25	265.19562580575	0.007425805750017389	C20H25	frag_29		
266.187	87.8	C16H26O3	266.18819469669	0.0011946966899927247	C16H26O3	frag_30		
267.2037	321.1	C20H27	267.21127587021	0.007575870209961977	C20H27	frag_31		
268.2193	64.9	C20H28	268.21910090244	0.00019909755997105094	C20H28	frag_32		
269.2191	238.6	C16H29O3	269.21166979338	0.007430206620028912	C16H29O3	frag_33		
277.1766	229.9	C17H25O3	277.18036966446	0.003769664459980504	C17H25O3	frag_34		
279.199	288.4	C17H27O3	279.19601972892	0.0029802710799913257	C17H27O3	frag_35		
281.2189	113.8	C17H29O3	281.21166979338	0.0072302066200222725	C17H29O3	frag_36		
285.1705	155.6	C15H25O5	285.1701989036	0.0003010963999940941	C15H25O5	frag_37		
295.2115	149.8	C14H31O6	295.21206371655	0.0005637165500047558	C14H31O6	frag_38		
297.2151	152.0	C21H29O	297.22184055424	0.006740554239968333	C21H29O	frag_39		
307.1229	34.4	C16H19O6	307.11816332979004	0.004736670209979366	C16H19O6	frag_40		
311.1946	249.6	C21H27O2	311.20110510935	0.006505109350030125	C21H27O2	frag_41		
312.1903	99.9	C24H24	312.18780077352	0.002499226479983463	C24H24	frag_42		
