mz	intensity	rcdk_assignment_top	rcdk_top_mass	rcdk_all_outputs	formula	index	from_index	to_index
69.0608	55.2	CH9O3	69.05516914878001	0.005630851219990518	CH9O3	frag_0		
69.0767	57.3	C5H9	69.07042529007	0.006274709929996902	C5H9	frag_1		
85.0456	37.0	CH9O4	85.05008376835	0.004483768350013406	CH9O4	frag_2		
91.052	340.9	C7H7	91.05477522561	0.002775225609994436	C7H7	frag_3		
95.0884	95.2	C7H11	95.08607535453	0.002324645469997222	C7H11	frag_4		
105.069	878.9	C8H9	105.07042529007	0.0014252900700029159	C8H9	frag_5		
107.0807	153.6	C8H11	107.08607535453	0.005375354530002596	C8H11	frag_6		
117.0632	541.9	C9H9	117.07042529007	0.007225290070010715	C9H9	frag_7		
119.0841	580.0	C9H11	119.08607535453	0.001975354529989204	C9H11	frag_8		
120.0871	78.0	C9H12	120.09390038676	0.006800386759991284	C9H12	frag_9		
121.0655	475.6	C8H9O	121.06533990964	0.00016009035999786647	C8H9O	frag_10		
128.0588	2065.0	C10H8	128.06260025784	0.0038002578399982667	C10H8	frag_11		
129.0692	2582.9	C10H9	129.07042529007	0.0012252900700104874	C10H9	frag_12		
130.0745	343.0	C10H10	130.0782503223	0.0037503222999930586	C10H10	frag_13		
131.0772	1003.6	C6H11O3	131.07081921324	0.006380786760018964	C6H11O3	frag_14		
132.072	139.3	C6H12O3	132.07864424547	0.006644245469999532	C6H12O3	frag_15		
132.0944	133.4	C10H12	132.09390038676	0.0004996132400094666	C10H12	frag_16		
133.0911	319.6	C6H13O3	133.08646927770002	0.00463072229999284	C6H13O3	frag_17		
142.0767	1106.2	C11H10	142.0782503223	0.0015503223000052913	C11H10	frag_18		
143.0852	6682.6	C11H11	143.08607535453	0.000875354530023742	C11H11	frag_19		
144.0732	1098.5	C7H12O3	144.07864424547	0.005444245469988118	C7H12O3	frag_20		
144.0907	1097.3	C11H12	144.09390038676	0.003200386759999674	C11H12	frag_21		
145.1005	635.0	C11H13	145.10172541899	0.001225418989974969	C11H13	frag_22		
146.09	99.3	C7H14O3	146.09429430993	0.004294309930003237	C7H14O3	frag_23		
