mz	intensity	rcdk_assignment_top	rcdk_top_mass	rcdk_all_outputs	formula	index	from_index	to_index
41.03856	0.283936	C3H5	41.03912516115	0.0005651611499999376	C3H5	frag_0		
42.03163	0.169269	C2H4N	42.03437413335	0.0027441333499993448	C2H4N	frag_1		
43.05315	2.244185	C3H7	43.05477522561	0.0016252256099988927	C3H7	frag_2		
44.04873	4.002403	C2H6N	44.050024197810004	0.0012941978100045048	C2H6N	frag_3		
56.0335	0.114666	C2H4N2	56.03744813778	0.003948137780000138	C2H4N2	frag_4		
57.04442	2.675549	C2H5N2	57.04527317001	0.0008531700099965178	C2H5N2	frag_5		
68.04713	0.169269	C4H6N	68.05002419781	0.0028941978100078813	C4H6N	frag_6		
70.06463	100.0	C4H8N	70.06567426227	0.0010442622699997628	C4H8N	frag_7		
70.08813	0.262095	CH12NO2	70.08680363033	0.001326369670010763	CH12NO2	frag_8		
70.13277	0.229333	CH16N3	70.13442252896999	0.0016525289699984569	CH16N3	frag_9		
70.98862	0.169269	C2HNO2	71.0007282758	0.012108275800002843	C2HNO2	frag_10		
71.04893	2.948564	C2H5N3	71.04834717444	0.0005828255600022203	C2H5N3	frag_11		
71.05959	41.503768	C3H7N2	71.06092323447	0.001333234469996114	C3H7N2	frag_12		
71.0797	0.212952	H11N2O2	71.08205260253	0.0023526025299958064	H11N2O2	frag_13		
72.06394	0.223872	C3H8N2	72.0687482667	0.004808266699996011	C3H8N2	frag_14		
72.08181	4.832369	C4H10N	72.08132432673	0.00048567327000625937	C4H10N	frag_15		
74.02012	0.229333	H2N4O	74.02286070175	0.00274070174999963	H2N4O	frag_16		
83.07484	0.114666	C5H9N	83.0734992945	0.0013407054999987622	C5H9N	frag_17		
85.0719	0.114666	C4H9N2	85.07657329893	0.004673298930001124	C4H9N2	frag_18		
87.08876	0.283936	C4H11N2	87.09222336338999	0.0034633633899971983	C4H11N2	frag_19		
88.08036	1.818281	C4H10NO	88.07623894630001	0.0041210536999898295	C4H10NO	frag_20		
88.08694	11.133559	C3H10N3	88.08747233559001	0.00053233559000887	C3H10N3	frag_21		
97.07617	0.879109	C5H9N2	97.07657329893	0.00040329892999579897	C5H9N2	frag_22		
98.05899	0.283936	C3H6N4	98.0592462111	0.00025621110000884073	C3H6N4	frag_23		
101.08514	0.114666	C5H11NO	101.08406397853	0.0010760214699985227	C5H11NO	frag_24		
101.09361	0.169269	C4H11N3	101.09529736782	0.001687367819997121	C4H11N3	frag_25		
111.08938	0.169269	CH11N4O2	111.08820061139	0.0011793886100122108	CH11N4O2	frag_26		
113.06985	0.169269	C5H9N2O	113.0714879185	0.0016379184999948393	C5H9N2O	frag_27		
115.08588	12.826253	C5H11N2O	115.08713798296	0.0012579829599985715	C5H11N2O	frag_28		
116.07109	61.472098	C5H10NO2	116.07115356586999	6.356586999345382e-05	C5H10NO2	frag_29		
117.07265	0.169269	C3H9N4O	117.07763592736	0.004985927360010578	C3H9N4O	frag_30		
126.10057	5.542208	C6H12N3	126.10312240005	0.002552400049992798	C6H12N3	frag_31		
127.08429	0.502348	C6H11N2O	127.08713798296	0.0028479829600058792	C6H11N2O	frag_32		
128.11313	0.283936	C7H14NO	128.10753907522002	0.005590924779994566	C7H14NO	frag_33		
133.08629	0.223872	C4H11N3O2	133.08512660696	0.0011633930400023473	C4H11N3O2	frag_34		
133.09599	5.924429	C5H13N2O2	133.09770266699002	0.001712666990016487	C5H13N2O2	frag_35		
136.95096	0.114666	C4HN4O2	137.00995028909	0.05899028908999071	C4HN4O2	frag_36		
141.06422	0.229333	C6H9N2O2	141.06640253807	0.002182538070002238	C6H9N2O2	frag_37		
155.07191	0.054603	C6H9N3O2	155.0694765425	0.0024334574999897995	C6H9N3O2	frag_38		
158.12767	12.760729	C7H16N3O	158.12933714854	0.0016671485400081565	C7H16N3O	frag_39		
158.15591	0.163809	C7H18N4	158.15314659786	0.0027634021400047004	C7H18N4	frag_40		
172.10757	16.932401	C7H14N3O2	172.10860170365	0.0010317036499998267	C7H14N3O2	frag_41		
186.12199	0.114666	C8H16N3O2	186.12425176811	0.002261768110003004	C8H16N3O2	frag_42		
2.0145900000000054	1.26406				H2	loss_0	frag_2	frag_0
29.026069999999997	50.14197				CH3N	loss_1	frag_7	frag_0
30.021030000000003	20.89385				H2N2	loss_2	frag_12	frag_0
31.043250000000008	2.55815				CH5N	loss_3	frag_15	frag_0
47.0418	1.05111				CH5NO	loss_4	frag_20	frag_0
47.04838	5.70875				H5N3	loss_5	frag_21	frag_0
56.03761000000001	0.58152				C2H4N2	loss_6	frag_22	frag_0
74.04732000000001	6.55509				C2H6N2O	loss_7	frag_28	frag_0
75.03253000000001	30.87802				C2H5NO2	loss_8	frag_29	frag_0
85.06201000000001	2.91307				C3H7N3	loss_9	frag_31	frag_0
86.04572999999999	0.39314				C3H6N2O	loss_10	frag_32	frag_0
92.05743000000001	3.10418				C2H8N2O2	loss_11	frag_35	frag_0
117.08911	6.52233				C4H11N3O	loss_12	frag_39	frag_0
131.06901000000002	8.60817				C4H9N3O2	loss_13	frag_41	frag_0
2.0170999999999992	2.08584				H2	loss_14	frag_3	frag_1
15.012790000000003	1.42241				HN	loss_15	frag_5	frag_1
28.032999999999994	50.08463				C2H4	loss_16	frag_7	frag_1
29.0173	1.55892				HN2	loss_17	frag_11	frag_1
29.02796	20.83652				CH3N	loss_18	frag_12	frag_1
30.032310000000003	0.19657				CH4N	loss_19	frag_14	frag_1
30.050180000000005	2.50082				C2H6	loss_20	frag_15	frag_1
45.057129999999994	0.2266				C2H7N	loss_21	frag_19	frag_1
46.04873	0.99378				C2H6O	loss_22	frag_20	frag_1
46.05531	5.65141				CH6N2	loss_23	frag_21	frag_1
55.044540000000005	0.52419				C3H5N	loss_24	frag_22	frag_1
56.027359999999994	0.2266				CH2N3	loss_25	frag_23	frag_1
73.05425	6.49776				C3H7NO	loss_26	frag_28	frag_1
74.03945999999999	30.82068				C3H6O2	loss_27	frag_29	frag_1
84.06894	2.85574				C4H8N2	loss_28	frag_31	frag_1
85.05266	0.33581				C4H7NO	loss_29	frag_32	frag_1
86.0815	0.2266				C5H10O	loss_30	frag_33	frag_1
91.05465999999998	0.19657				C2H7N2O2	loss_31	frag_34	frag_1
91.06436	3.04685				C3H9NO2	loss_32	frag_35	frag_1
99.03259	0.1993				C4H5NO2	loss_33	frag_37	frag_1
116.09603999999999	6.465				C5H12N2O	loss_34	frag_39	frag_1
