mz	intensity	rcdk_assignment_top	rcdk_top_mass	rcdk_all_outputs	formula	index	from_index	to_index
194.06004	35.38	C13H8NO	194.06058888184	0.0005488818400181117	C13H8NO	frag_0		
214.08625	31.89	C13H12NO2	214.08680363033	0.0005536303299891188	C13H12NO2	frag_1		
216.1019	7.59	C13H14NO2	216.10245369479	0.0005536947899997813	C13H14NO2	frag_2		
226.08625	48.22	C14H12NO2	226.08680363033	0.0005536303299891188	C14H12NO2	frag_3		
237.10224	7.45	C15H13N2O	237.10278804742	0.000548047420011244	C15H13N2O	frag_4		
240.1019	8.69	C15H14NO2	240.10245369479	0.0005536947899997813	C15H14NO2	frag_5		
269.12845	100.0	C16H17N2O2	269.12900279590997	0.000552795909982251	C16H17N2O2	frag_6		
307.1441	6.72	C19H19N2O2	307.14465286037	0.0005528603700213353	C19H19N2O2	frag_7		
339.17032	17.19	C20H23N2O3	339.17086760886	0.0005476088600175899	C20H23N2O3	frag_8		
367.16523	6.88	C21H23N2O4	367.16578222843	0.000552228429967272	C21H23N2O4	frag_9		
32.02621000000002	41.8				CH4O	loss_0	frag_3	frag_0
75.06841	67.69				C3H9NO	loss_1	frag_6	frag_0
12.0	40.055				C	loss_2	frag_3	frag_1
55.04219999999998	65.945				C3H5N	loss_3	frag_6	frag_1
24.0	8.14				C2	loss_4	frag_5	frag_2
53.026549999999986	53.795				C3H3N	loss_5	frag_6	frag_2
123.06842	12.39				C7H9NO	loss_6	frag_8	frag_2
43.04219999999998	74.11				C2H5N	loss_7	frag_6	frag_3
32.02620999999999	53.725				CH4O	loss_8	frag_6	frag_4
102.06808000000001	12.32				C5H10O2	loss_9	frag_8	frag_4
29.026549999999986	54.345				CH3N	loss_10	frag_6	frag_5
99.06842	12.94				C5H9NO	loss_11	frag_8	frag_5
32.02622000000002	11.955				CH4O	loss_12	frag_8	frag_7
60.02113000000003	6.8				C2H4O2	loss_13	frag_9	frag_7
