mz	intensity	rcdk_assignment_top	rcdk_top_mass	rcdk_all_outputs	formula	index	from_index	to_index
335.1976	177.3	C23H27O2	335.20110510935	0.0035051093499873787	C23H27O2	frag_0		
353.2096	317.5	C23H29O3	353.21166979338	0.0020697933799738166	C23H29O3	frag_1		
354.2074	108.1	C19H30O6	354.20423868432	0.003161315680017651	C19H30O6	frag_2		
371.2197	165.3	C23H31O4	371.22223447741	0.0025344774099949063	C23H31O4	frag_3		
372.2307	51.0	C23H32O4	372.23005950964	0.0006404903600127909	C23H32O4	frag_4		
389.2309	135.9	C23H33O5	389.23279916143997	0.0018991614399510581	C23H33O5	frag_5		
390.2395	42.2	C23H34O5	390.24062419367	0.0011241936699661892	C23H34O5	frag_6		
18.012	247.4				H2O	loss_0	frag_1	frag_0
17.000200000000007	93.45				HO	loss_1	frag_5	frag_4
