mz	intensity	rcdk_assignment_top	rcdk_top_mass	rcdk_all_outputs	formula	index	from_index	to_index
56.04948	1.325	C3H6N	56.050024197810004	0.0005441978100009237	C3H6N	frag_0		
58.06513	5.26	C3H8N	58.06567426227	0.0005442622699973754	C3H8N	frag_1		
59.04914	1.495	C3H7O	59.04968984518	0.0005498451799965665	C3H7O	frag_2		
76.07569	3.97	C3H10NO	76.07623894630001	0.0005489463000145633	C3H10NO	frag_3		
112.07569	2.11	C6H10NO	112.07623894630001	0.0005489463000145633	C6H10NO	frag_4		
119.08553	0.62	C9H11	119.08607535453	0.0005453545299900497	C9H11	frag_5		
129.06988	0.67	C10H9	129.07042529007	0.0005452900699935981	C10H9	frag_6		
130.06513	1.04	C9H8N	130.06567426227	0.0005442622699831645	C9H8N	frag_7		
130.08625	2.01	C6H12NO2	130.08680363033	0.0005536303299891188	C6H12NO2	frag_8		
133.06479	0.61	C9H9O	133.06533990964	0.0005499096400001235	C9H9O	frag_9		
144.08078	0.51	C10H10N	144.08132432673	0.000544326729993827	C10H10N	frag_10		
152.06205	1.29	C12H8	152.06260025784	0.0005502578399898539	C12H8	frag_11		
153.06988	12.27	C12H9	153.07042529007	0.0005452900699935981	C12H9	frag_12		
154.06513	3.24	C11H8N	154.06567426227	0.0005442622699831645	C11H8N	frag_13		
156.08078	2.03	C11H10N	156.08132432673	0.000544326729993827	C11H10N	frag_14		
165.06988	3.23	C13H9	165.07042529007	0.0005452900699935981	C13H9	frag_15		
166.06513	0.26	C12H8N	166.06567426227	0.0005442622699831645	C12H8N	frag_16		
167.07295	6.31666666666667	C12H9N	167.0734992945	0.0005492945000185046	C12H9N	frag_17		
168.08078	4.758	C12H10N	168.08132432673	0.000544326729993827	C12H10N	frag_18		
170.09643	0.35	C12H12N	170.09697439119	0.0005443911900044895	C12H12N	frag_19		
178.06513	1.16	C13H8N	178.06567426227	0.0005442622699831645	C13H8N	frag_20		
179.07295	2.9	C13H9N	179.0734992945	0.0005492945000185046	C13H9N	frag_21		
180.08078	29.065	C13H10N	180.08132432673	0.000544326729993827	C13H10N	frag_22		
181.06479	5.26	C13H9O	181.06533990964	0.0005499096400001235	C13H9O	frag_23		
181.0886	3.8	C13H11N	181.08914935896001	0.0005493589600007454	C13H11N	frag_24		
182.08385	6.6225	C12H10N2	182.08439833116	0.0005483311599903118	C12H10N2	frag_25		
182.09643	9.31666666666667	C13H12N	182.09697439119	0.0005443911900044895	C13H12N	frag_26		
190.06513	5.45	C14H8N	190.06567426227	0.0005442622699831645	C14H8N	frag_27		
191.07295	12.375	C14H9N	191.0734992945	0.0005492945000185046	C14H9N	frag_28		
192.08078	14.66	C14H10N	192.08132432673	0.000544326729993827	C14H10N	frag_29		
193.07602	5.89666666666667	C13H9N2	193.07657329893	0.0005532989299865676	C13H9N2	frag_30		
194.09643	8.095	C14H12N	194.09697439119	0.0005443911900044895	C14H12N	frag_31		
195.10425	3.9	C14H13N	195.10479942342	0.0005494234199829862	C14H13N	frag_32		
196.0995	1.73	C13H12N2	196.10004839562	0.0005483956200009743	C13H12N2	frag_33		
196.11208	3.38333333333333	C14H14N	196.11262445565	0.0005444556500151521	C14H14N	frag_34		
197.10733	16.475	C13H13N2	197.10787342785	0.0005434278500047185	C13H13N2	frag_35		
205.07602	0.62	C14H9N2	205.07657329893	0.0005532989299865676	C14H9N2	frag_36		
206.08385	1.23	C14H10N2	206.08439833116	0.0005483311599903118	C14H10N2	frag_37		
206.09643	0.77	C15H12N	206.09697439119	0.0005443911900044895	C15H12N	frag_38		
207.06787	28.855	C14H9NO	207.06841391407	0.0005439140699934342	C14H9NO	frag_39		
207.09168	28.15	C14H11N2	207.09222336339	0.000543363389994056	C14H11N2	frag_40		
208.07569	73.99125	C14H10NO	208.0762389463	0.0005489463000003525	C14H10NO	frag_41		
208.0995	42.0875	C14H12N2	208.10004839562	0.0005483956200009743	C14H12N2	frag_42		
208.11208	6.75	C15H14N	208.11262445565	0.0005444556500151521	C15H14N	frag_43		
219.17434	8.85	C15H23O	219.17489036086	0.000550360859989496	C15H23O	frag_44		
220.07569	1.02	C15H10NO	220.0762389463	0.0005489463000003525	C15H10NO	frag_45		
220.0995	2.87	C15H12N2	220.10004839562	0.0005483956200009743	C15H12N2	frag_46		
221.10733	8.11	C15H13N2	221.10787342785	0.0005434278500047185	C15H13N2	frag_47		
222.11515	3.72	C15H14N2	222.11569846008	0.0005484600800116368	C15H14N2	frag_48		
223.12297	79.4033333333333	C15H15N2	223.12352349231	0.0005534923099901334	C15H15N2	frag_49		
224.09441	4.69	C14H12N2O	224.09496301519	0.0005530151899790781	C14H12N2O	frag_50		
225.10224	3.805	C14H13N2O	225.10278804742	0.000548047420011244	C14H13N2O	frag_51		
226.12264	4.78	C15H16NO	226.12318913968	0.0005491396800039183	C15H16NO	frag_52		
237.13862	0.96	C16H17N2	237.13917355677	0.000553556770000796	C16H17N2	frag_53		
239.15428	11.07	C16H19N2	239.15482362122998	0.0005436212299798626	C16H19N2	frag_54		
251.11789	9.068	C16H15N2O	251.11843811187998	0.0005481118799934848	C16H15N2O	frag_55		
254.10498	0.29	C15H14N2O2	254.10552769922	0.0005476992199930919	C15H14N2O2	frag_56		
255.14919	0.35	C16H19N2O	255.1497382408	0.0005482407999863881	C16H19N2O	frag_57		
257.16484	100.0	C16H21N2O	257.16538830525997	0.0005483052599402072	C16H21N2O	frag_58		
265.13354	13.9525	C17H17N2O	265.13408817634	0.000548176340032569	C17H17N2O	frag_59		
269.12845	4.28	C16H17N2O2	269.12900279590997	0.000552795909982251	C16H17N2O2	frag_60		
283.1441	25.0483333333333	C17H19N2O2	283.14465286037	0.0005528603700213353	C17H19N2O2	frag_61		
284.15193	2.0	C17H20N2O2	284.1524778926	0.0005478926000250794	C17H20N2O2	frag_62		
287.11789	1.02	C19H15N2O	287.11843811188	0.0005481118799934848	C19H15N2O	frag_63		
305.12845	100.0	C19H17N2O2	305.12900279590997	0.000552795909982251	C19H17N2O2	frag_64		
308.17574	4.73	C19H22N3O	308.17628734192	0.0005473419199688578	C19H22N3O	frag_65		
311.16283	3.31666666666667	C18H21N3O2	311.16337692926004	0.0005469292600537301	C18H21N3O2	frag_66		
2.015650000000001	3.2925				H2	loss_0	frag_1	frag_0
20.026209999999992	2.6475				H4O	loss_1	frag_3	frag_0
56.02620999999999	1.7175				C3H4O	loss_2	frag_4	frag_0
74.03677	1.6675				C3H6O2	loss_3	frag_8	frag_0
98.01565000000001	2.2825				C8H2	loss_4	frag_13	frag_0
100.0313	1.6775				C8H4	loss_5	frag_14	frag_0
111.02346999999999	3.82083				C9H3	loss_6	frag_17	frag_0
112.0313	3.0415				C9H4	loss_7	frag_18	frag_0
