mz	intensity	rcdk_assignment_top	rcdk_top_mass	rcdk_all_outputs	formula	index	from_index	to_index
53.00219	3.37	C3HO	53.0027396518	0.000549651800000106	C3HO	frag_0		
55.05423	3.72	C4H7	55.05477522561	0.0005452256100042518	C4H7	frag_1		
57.06988	54.6233333333333	C4H9	57.07042529007	0.0005452900700007035	C4H9	frag_2		
67.01784	12.56	C4H3O	67.01838971626	0.0005497162599965577	C4H3O	frag_3		
67.05423	16.06	C5H7	67.05477522561	0.0005452256099971464	C5H7	frag_4		
69.06988	3.51	C5H9	69.07042529007	0.0005452900700078089	C5H9	frag_5		
71.08553	63.67	C5H11	71.08607535453	0.0005453545299900497	C5H11	frag_6		
79.05423	3.77	C6H7	79.05477522561	0.0005452256099971464	C6H7	frag_7		
81.06988	36.3066666666667	C6H9	81.07042529007	0.0005452900700078089	C6H9	frag_8		
95.01276	10.48	C5H3O2	95.01330433583	0.000544335829999909	C5H3O2	frag_9		
99.04406	11.325	C5H7O2	99.04460446475	0.0005444647499928124	C5H7O2	frag_10		
123.11683	11.865	C9H15	123.11737548345	0.0005454834500113748	C9H15	frag_11		
125.02332	4.235	C6H5O3	125.02386901986	0.0005490198600028862	C6H5O3	frag_12		
127.03897	53.8633333333333	C6H7O3	127.03951908432	0.0005490843199993378	C6H7O3	frag_13		
141.12739	42.69	C9H17O	141.12794016748	0.0005501674800143519	C9H17O	frag_14		
155.03388	4.67666666666667	C7H7O4	155.03443370389	0.0005537038899774416	C7H7O4	frag_15		
165.01824	3.25	C8H5O4	165.01878363943	0.0005436394300204483	C8H5O4	frag_16		
169.04953	33.83	C8H9O4	169.05008376835002	0.0005537683500165258	C8H9O4	frag_17		
197.04445	9.32	C9H9O5	197.04499838792	0.0005483879199914554	C9H9O5	frag_18		
239.16417	6.93	C14H23O3	239.1647196	0.0005495999999993728	C14H23O3	frag_19		
267.15909	77.835	C15H23O4	267.15963421956997	0.0005442195699743024	C15H23O4	frag_20		
14.015650000000008	7.965				CH2	loss_0	frag_3	frag_0
42.01057	6.925				C2H2O	loss_1	frag_9	frag_0
46.04187	7.3475				C2H6O	loss_2	frag_10	frag_0
72.02113	3.8025				C3H4O2	loss_3	frag_12	frag_0
74.03678000000001	28.61667				C3H6O2	loss_4	frag_13	frag_0
88.12519999999999	23.03				C6H16	loss_5	frag_14	frag_0
102.03169000000001	4.02333				C4H6O3	loss_6	frag_15	frag_0
116.04734	18.6				C5H8O3	loss_7	frag_17	frag_0
144.04226	6.345				C6H8O4	loss_8	frag_18	frag_0
186.16198000000003	5.15				C11H22O2	loss_9	frag_19	frag_0
214.1569	40.6025				C12H22O3	loss_10	frag_20	frag_0
2.015650000000001	29.17167				H2	loss_11	frag_2	frag_1
