mz	intensity	rcdk_assignment_top	rcdk_top_mass	rcdk_all_outputs	formula	index	from_index	to_index
77.03858	3.44	C6H5	77.03912516115	0.0005451611500006948	C6H5	frag_0		
79.01784	0.51	C5H3O	79.01838971626	0.0005497162599965577	C5H3O	frag_1		
90.03383	0.39	C6H4N	90.03437413335	0.000544133350004472	C6H4N	frag_2		
91.05423	4.25	C7H7	91.05477522561	0.0005452256099971464	C7H7	frag_3		
92.04948	7.66	C6H6N	92.05002419781	0.0005441978100009237	C6H6N	frag_4		
93.03349	0.21	C6H5O	93.03403978072001	0.0005497807200072202	C6H5O	frag_5		
94.06513	0.42	C6H8N	94.06567426227	0.0005442622699973754	C6H8N	frag_6		
95.04914	3.74	C6H7O	95.04968984518	0.0005498451800036719	C6H7O	frag_7		
104.04948	2.01	C7H6N	104.05002419781	0.0005441978100009237	C7H6N	frag_8		
110.06004	0.4	C6H8NO	110.06058888184	0.0005488818400039008	C6H8NO	frag_9		
118.06513	6.42	C8H8N	118.06567426227	0.0005442622699973754	C8H8N	frag_10		
120.04439	17.75	C7H6NO	120.04493881738	0.0005488173799932383	C7H6NO	frag_11		
121.02841	0.56	C7H5O2	121.02895440029	0.0005444002900105716	C7H5O2	frag_12		
128.04948	4.91	C9H6N	128.05002419781	0.0005441978100009237	C9H6N	frag_13		
132.04439	5.34	C8H6NO	132.04493881738	0.0005488173800074492	C8H6NO	frag_14		
146.06004	100.0	C9H8NO	146.06058888184	0.0005488818400181117	C9H8NO	frag_15		
148.03931	8.0	C8H6NO2	148.03985343695	0.0005434369500108005	C8H6NO2	frag_16		
150.05496	0.33	C8H8NO2	150.05550350141	0.0005435014099930413	C8H8NO2	frag_17		
156.04439	1.15	C10H6NO	156.04493881738	0.0005488173800074492	C10H6NO	frag_18		
164.07061	0.47	C9H10NO2	164.07115356587	0.0005435658700037038	C9H10NO2	frag_19		
174.05496	49.58	C10H8NO2	174.05550350141	0.0005435014099930413	C10H8NO2	frag_20		
192.06552	18.0	C10H10NO3	192.06606818544	0.0005481854400102293	C10H10NO3	frag_21		
14.015650000000008	3.845				CH2	loss_0	frag_3	frag_0
15.010900000000007	5.55				HN	loss_1	frag_4	frag_0
18.010559999999998	3.59				H2O	loss_2	frag_7	frag_0
41.02655	4.93				C2H3N	loss_3	frag_10	frag_0
43.00581000000001	10.595				CHNO	loss_4	frag_11	frag_0
51.01089999999999	4.175				C3HN	loss_5	frag_13	frag_0
55.00581	4.39				C2HNO	loss_6	frag_14	frag_0
69.02145999999999	51.72				C3H3NO	loss_7	frag_15	frag_0
71.00073	5.72				C2HNO2	loss_8	frag_16	frag_0
97.01638	26.51				C4H3NO2	loss_9	frag_20	frag_0
115.02694	10.72				C4H5NO3	loss_10	frag_21	frag_0
16.031299999999987	2.125				CH4	loss_11	frag_7	frag_1
41.02655	9.13				C2H3N	loss_12	frag_11	frag_1
42.01056999999999	0.535				C2H2O	loss_13	frag_12	frag_1
53.026549999999986	2.925				C3H3N	loss_14	frag_14	frag_1
67.04219999999998	50.255				C4H5N	loss_15	frag_15	frag_1
69.02147	4.255				C3H3NO	loss_16	frag_16	frag_1
77.02654999999999	0.83				C5H3N	loss_17	frag_18	frag_1
95.03711999999999	25.045				C5H5NO	loss_18	frag_20	frag_1
113.04767999999999	9.255				C5H7NO2	loss_19	frag_21	frag_1
2.015650000000008	4.025				H2	loss_20	frag_4	frag_2
4.031300000000002	0.405				H4	loss_21	frag_6	frag_2
14.015650000000008	1.2				CH2	loss_22	frag_8	frag_2
20.026210000000006	0.395				H4O	loss_23	frag_9	frag_2
28.0313	3.405				C2H4	loss_24	frag_10	frag_2
30.010560000000012	9.07				CH2O	loss_25	frag_11	frag_2
38.015649999999994	2.65				C3H2	loss_26	frag_13	frag_2
42.01056	2.865				C2H2O	loss_27	frag_14	frag_2
56.02620999999999	50.195				C3H4O	loss_28	frag_15	frag_2
58.005480000000006	4.195				C2H2O2	loss_29	frag_16	frag_2
66.01056	0.77				C4H2O	loss_30	frag_18	frag_2
74.03678	0.43				C3H6O2	loss_31	frag_19	frag_2
84.02113	24.985				C4H4O2	loss_32	frag_20	frag_2
102.03169	9.195				C4H6O3	loss_33	frag_21	frag_2
27.010899999999992	5.335				CHN	loss_34	frag_10	frag_3
55.00580999999998	52.125				C2HNO	loss_35	frag_15	frag_3
83.00072999999999	26.915				C3HNO2	loss_36	frag_20	frag_3
101.01128999999999	11.125				C3H3NO3	loss_37	frag_21	frag_3
27.994910000000004	12.705				CO	loss_38	frag_11	frag_4
54.010559999999984	53.83				C3H2O	loss_39	frag_15	frag_4
