mz	intensity	rcdk_assignment_top	rcdk_top_mass	rcdk_all_outputs	formula	index	from_index	to_index
53.03858	50.71	C4H5	53.03912516115	0.0005451611499935893	C4H5	frag_0		
55.01784	19.35	C3H3O	55.01838971626	0.0005497162600036631	C3H3O	frag_1		
55.05423	24.47	C4H7	55.05477522561	0.0005452256100042518	C4H7	frag_2		
57.06988	3.65	C4H9	57.07042529007	0.0005452900700007035	C4H9	frag_3		
67.05423	43.89	C5H7	67.05477522561	0.0005452256099971464	C5H7	frag_4		
69.03349	24.26	C4H5O	69.03403978072001	0.0005497807200072202	C4H5O	frag_5		
69.06988	73.575	C5H9	69.07042529007	0.0005452900700078089	C5H9	frag_6		
79.05423	32.2	C6H7	79.05477522561	0.0005452256099971464	C6H7	frag_7		
81.03349	22.61	C5H5O	81.03403978072001	0.0005497807200072202	C5H5O	frag_8		
81.06988	72.095	C6H9	81.07042529007	0.0005452900700078089	C6H9	frag_9		
89.05971	10.55	C4H9O2	89.06025452921	0.0005445292100034749	C4H9O2	frag_10		
91.05423	50.86	C7H7	91.05477522561	0.0005452256099971464	C7H7	frag_11		
93.06988	77.035	C7H9	93.07042529007	0.0005452900700078089	C7H9	frag_12		
95.04914	33.48	C6H7O	95.04968984518	0.0005498451800036719	C6H7O	frag_13		
95.08553	16.925	C7H11	95.08607535453	0.0005453545299900497	C7H11	frag_14		
105.03349	24.29	C7H5O	105.03403978072001	0.0005497807200072202	C7H5O	frag_15		
105.06988	37.025	C8H9	105.07042529007	0.0005452900700078089	C8H9	frag_16		
107.04914	16.91	C7H7O	107.04968984518	0.0005498451800036719	C7H7O	frag_17		
107.08553	68.785	C8H11	107.08607535453	0.0005453545299900497	C8H11	frag_18		
109.02841	68.535	C6H5O2	109.02895440029	0.0005444002900105716	C6H5O2	frag_19		
109.10118	42.52	C8H13	109.10172541899	0.0005454189900007123	C8H13	frag_20		
117.06988	31.83	C9H9	117.07042529007	0.0005452900700078089	C9H9	frag_21		
119.08553	22.51	C9H11	119.08607535453	0.0005453545299900497	C9H11	frag_22		
121.06479	17.14	C8H9O	121.06533990964	0.0005499096400001235	C8H9O	frag_23		
123.11683	28.28	C9H15	123.11737548345	0.0005454834500113748	C9H15	frag_24		
128.06205	23.77	C10H8	128.06260025784	0.0005502578399898539	C10H8	frag_25		
129.06988	54.34	C10H9	129.07042529007	0.0005452900699935981	C10H9	frag_26		
131.08553	42.98	C10H11	131.08607535453	0.0005453545300042606	C10H11	frag_27		
135.08044	22.08	C9H11O	135.0809899741	0.0005499740999823644	C9H11O	frag_28		
135.11683	41.15	C10H15	135.11737548345	0.0005454834499971639	C10H15	frag_29		
139.07536	2.47	C8H11O2	139.07590459367	0.0005445936700141374	C8H11O2	frag_30		
141.06988	26.6	C11H9	141.07042529007	0.0005452900699935981	C11H9	frag_31		
142.0777	21.35	C11H10	142.0782503223	0.0005503223000005164	C11H10	frag_32		
143.08553	25.52	C11H11	143.08607535453	0.0005453545300042606	C11H11	frag_33		
145.06479	15.48	C10H9O	145.06533990964	0.0005499096400001235	C10H9O	frag_34		
147.08044	29.65	C10H11O	147.0809899741	0.0005499740999823644	C10H11O	frag_35		
149.05971	6.26	C9H9O2	149.06025452921	0.0005445292100034749	C9H9O2	frag_36		
151.03897	44.945	C8H7O3	151.03951908432	0.0005490843199993378	C8H7O3	frag_37		
151.07536	2.59	C9H11O2	151.07590459367	0.0005445936700141374	C9H11O2	frag_38		
155.08553	33.95	C12H11	155.08607535453	0.0005453545300042606	C12H11	frag_39		
157.06479	17.02	C11H9O	157.06533990964	0.0005499096400001235	C11H9O	frag_40		
157.10118	24.56	C12H13	157.10172541899	0.0005454189899865014	C12H13	frag_41		
159.08044	27.71	C11H11O	159.0809899741	0.0005499740999823644	C11H11O	frag_42		
161.05971	11.175	C10H9O2	161.06025452921	0.0005445292100034749	C10H9O2	frag_43		
163.03897	18.02	C9H7O3	163.03951908432	0.0005490843199993378	C9H7O3	frag_44		
165.01824	28.105	C8H5O4	165.01878363943	0.0005436394300204483	C8H5O4	frag_45		
165.05462	5.15	C9H9O3	165.05516914878	0.0005491487800100003	C9H9O3	frag_46		
166.0777	20.18	C13H10	166.0782503223	0.0005503223000005164	C13H10	frag_47		
167.07027	5.13	C9H11O3	167.07081921324	0.0005492132399922411	C9H11O3	frag_48		
171.08044	28.56	C12H11O	171.0809899741	0.0005499740999823644	C12H11O	frag_49		
173.05971	20.27	C11H9O2	173.06025452921	0.0005445292100034749	C11H9O2	frag_50		
174.06753	3.49	C11H10O2	174.06807956144002	0.0005495614400103932	C11H10O2	frag_51		
175.07536	20.885	C11H11O2	175.07590459367	0.0005445936700141374	C11H11O2	frag_52		
177.01824	26.815	C9H5O4	177.01878363943	0.0005436394300204483	C9H5O4	frag_53		
177.05462	15.85	C10H9O3	177.05516914878	0.0005491487800100003	C10H9O3	frag_54		
179.07027	29.3	C10H11O3	179.07081921324	0.0005492132399922411	C10H11O3	frag_55		
181.04953	29.03	C9H9O4	181.05008376835002	0.0005537683500165258	C9H9O4	frag_56		
181.10118	24.06	C14H13	181.10172541899	0.0005454189899865014	C14H13	frag_57		
183.11683	18.35	C14H15	183.11737548345	0.0005454834499971639	C14H15	frag_58		
187.07536	19.82	C12H11O2	187.07590459367	0.0005445936700141374	C12H11O2	frag_59		
189.05462	17.1266666666667	C11H9O3	189.05516914878	0.0005491487800100003	C11H9O3	frag_60		
191.07027	19.35	C11H11O3	191.07081921324	0.0005492132399922411	C11H11O3	frag_61		
192.0781	50.56	C11H12O3	192.07864424547	0.0005442454699959853	C11H12O3	frag_62		
193.04953	23.4	C10H9O4	193.05008376835002	0.0005537683500165258	C10H9O4	frag_63		
193.08592	18.0	C11H13O3	193.08646927770002	0.0005492777000313254	C11H13O3	frag_64		
193.10118	16.76	C15H13	193.10172541899	0.0005454189899865014	C15H13	frag_65		
199.07536	11.11	C13H11O2	199.07590459367	0.0005445936700141374	C13H11O2	frag_66		
199.11174	17.75	C14H15O	199.11229010302	0.0005501030200036894	C14H15O	frag_67		
201.12739	35.57	C14H17O	201.12794016748	0.0005501674800143519	C14H17O	frag_68		
203.07027	8.2	C12H11O3	203.07081921324	0.0005492132399922411	C12H11O3	frag_69		
205.04953	16.93	C11H9O4	205.05008376835002	0.0005537683500165258	C11H9O4	frag_70		
205.08592	2.61	C12H13O3	205.08646927770002	0.0005492777000313254	C12H13O3	frag_71		
207.06519	100.0	C11H11O4	207.06573383281	0.0005438328099955925	C11H11O4	frag_72		
