mz	intensity	rcdk_assignment_top	rcdk_top_mass	rcdk_all_outputs	formula	index	from_index	to_index
121.07603	1.1	C7H9N2	121.07657329893	0.0005432989299976043	C7H9N2	frag_0		
133.07602	1.06	C8H9N2	133.07657329893	0.0005532989299865676	C8H9N2	frag_1		
134.08385	16.39	C8H10N2	134.08439833116	0.0005483311599903118	C8H10N2	frag_2		
135.09168	33.48	C8H11N2	135.09222336339	0.000543363389994056	C8H11N2	frag_3		
145.07602	2.41	C9H9N2	145.07657329893	0.0005532989299865676	C9H9N2	frag_4		
147.09168	1.63	C9H11N2	147.09222336339	0.000543363389994056	C9H11N2	frag_5		
160.0995	6.12	C10H12N2	160.10004839562	0.0005483956200009743	C10H12N2	frag_6		
161.07094	1.35	C9H9N2O	161.0714879185	0.0005479184999899189	C9H9N2O	frag_7		
176.11822	2.98	C10H14N3	176.11877246451002	0.0005524645100081216	C10H14N3	frag_8		
177.12605	100.0	C10H15N3	177.12659749674	0.0005474967400118658	C10H15N3	frag_9		
187.08659	4.89	C11H11N2O	187.08713798296	0.0005479829600005814	C11H11N2O	frag_10		
204.11314	2.57	C11H14N3O	204.11368708408	0.0005470840800114729	C11H14N3O	frag_11		
228.03181	8.03	C15H4N2O	228.03236275735	0.0005527573499932714	C15H4N2O	frag_12		
246.04238	12.03	C15H6N2O2	246.04292744138002	0.0005474413800072853	C15H6N2O2	frag_13		
274.03729	16.8	C16H6N2O3	274.03784206094997	0.000552060949985389	C16H6N2O3	frag_14		
370.0856	5.91	C18H16N3O4S	370.08615218165005	0.0005521816500504428	C18H16N3O4S	frag_15		
372.10125	17.37	C18H18N3O4S	372.10180224611	0.0005522461100326836	C18H18N3O4S	frag_16		
398.1169	3.38	C20H20N3O4S	398.11745231057	0.0005523105700149245	C20H20N3O4S	frag_17		
13.00782000000001	8.745				CH	loss_0	frag_2	frag_0
14.015649999999994	17.29				CH2	loss_1	frag_3	frag_0
23.999989999999997	1.755				C2	loss_2	frag_4	frag_0
26.015649999999994	1.365				C2H2	loss_3	frag_5	frag_0
39.02347	3.61				C3H3	loss_4	frag_6	frag_0
39.994910000000004	1.225				C2O	loss_5	frag_7	frag_0
55.042190000000005	2.04				C3H5N	loss_6	frag_8	frag_0
56.05001999999999	50.55				C3H6N	loss_7	frag_9	frag_0
66.01056	2.995				C4H2O	loss_8	frag_10	frag_0
83.03710999999998	1.835				C4H5NO	loss_9	frag_11	frag_0
249.00957	3.505				C11H7NO4S	loss_10	frag_15	frag_0
251.02522	9.235				C11H9NO4S	loss_11	frag_16	frag_0
277.04087	2.24				C13H11NO4S	loss_12	frag_17	frag_0
1.0078300000000127	8.725				H	loss_13	frag_2	frag_1
2.015659999999997	17.27				H2	loss_14	frag_3	frag_1
12.0	1.735				C	loss_15	frag_4	frag_1
14.015659999999997	1.345				CH2	loss_16	frag_5	frag_1
27.023480000000006	3.59				C2H3	loss_17	frag_6	frag_1
27.994920000000008	1.205				CO	loss_18	frag_7	frag_1
43.04220000000001	2.02				C2H5N	loss_19	frag_8	frag_1
44.05002999999999	50.53				C2H6N	loss_20	frag_9	frag_1
54.01057	2.975				C3H2O	loss_21	frag_10	frag_1
71.03711999999999	1.815				C3H5NO	loss_22	frag_11	frag_1
237.00958	3.485				C10H7NO4S	loss_23	frag_15	frag_1
239.02523	9.215				C10H9NO4S	loss_24	frag_16	frag_1
265.04088	2.22				C12H11NO4S	loss_25	frag_17	frag_1
1.0078299999999842	24.935				H	loss_26	frag_3	frag_2
43.04219999999998	58.195				C2H5N	loss_27	frag_9	frag_2
238.01739999999998	16.88				C10H8NO4S	loss_28	frag_16	frag_2
42.034369999999996	66.74				C2H4N	loss_29	frag_9	frag_3
15.023480000000006	4.265				CH3	loss_30	frag_6	frag_4
31.04220000000001	2.695				CH5N	loss_31	frag_8	frag_4
32.05002999999999	51.205				CH6N	loss_32	frag_9	frag_4
42.01057	3.65				C2H2O	loss_33	frag_10	frag_4
59.03711999999999	2.49				C2H5NO	loss_34	frag_11	frag_4
225.00958	4.16				C9H7NO4S	loss_35	frag_15	frag_4
227.02523	9.89				C9H9NO4S	loss_36	frag_16	frag_4
253.04088	2.895				C11H11NO4S	loss_37	frag_17	frag_4
13.00782000000001	3.875				CH	loss_38	frag_6	frag_5
29.02654000000001	2.305				CH3N	loss_39	frag_8	frag_5
30.034369999999996	50.815				CH4N	loss_40	frag_9	frag_5
39.994910000000004	3.26				C2O	loss_41	frag_10	frag_5
57.02145999999999	2.1				C2H3NO	loss_42	frag_11	frag_5
222.99392	3.77				C9H5NO4S	loss_43	frag_15	frag_5
225.00957	9.5				C9H7NO4S	loss_44	frag_16	frag_5
251.02522	2.505				C11H9NO4S	loss_45	frag_17	frag_5
17.026549999999986	53.06				H3N	loss_46	frag_9	frag_6
212.00175	11.745				C8H6NO4S	loss_47	frag_16	frag_6
26.015649999999994	3.12				C2H2	loss_48	frag_10	frag_7
43.04219999999998	1.96				C2H5N	loss_49	frag_11	frag_7
209.01466	3.63				C9H7NO3S	loss_50	frag_15	frag_7
211.03031	9.36				C9H9NO3S	loss_51	frag_16	frag_7
237.04595999999998	2.365				C11H11NO3S	loss_52	frag_17	frag_7
1.0078299999999842	51.49				H	loss_53	frag_9	frag_8
193.96738	4.445				C8H2O4S	loss_54	frag_15	frag_8
195.98302999999999	10.175				C8H4O4S	loss_55	frag_16	frag_8
221.99867999999998	3.18				C10H6O4S	loss_56	frag_17	frag_8
182.99901	5.4				C7H5NO3S	loss_57	frag_15	frag_10
185.01466	11.13				C7H7NO3S	loss_58	frag_16	frag_10
165.97246	4.24				C7H2O3S	loss_59	frag_15	frag_11
167.98811	9.97				C7H4O3S	loss_60	frag_16	frag_11
194.00376	2.975				C9H6O3S	loss_61	frag_17	frag_11
18.01057	10.03				H2O	loss_62	frag_13	frag_12
46.00547999999998	12.415				CH2O2	loss_63	frag_14	frag_12
144.06944	12.7				C3H14NO3S	loss_64	frag_16	frag_12
27.994909999999976	14.415				CO	loss_65	frag_14	frag_13
126.05886999999998	14.7				C3H12NO2S	loss_66	frag_16	frag_13
98.06396000000001	17.085				C2H12NOS	loss_67	frag_16	frag_14
2.0156499999999937	11.64				H2	loss_68	frag_16	frag_15
